Rank,Country/Territory,Name,Date,Points Accumulated
62,CHN,Liu Hai Chao,2019-04-09,"5,340"
63,ESP,Luís Enrique Peñalver,2019-04-09,"5,020"
64,TPE,Lu Chia Hung,2019-04-09,"4,930"
65,KOR,Lee Hyun Il,2019-04-09,"4,880"
66,INA,Firman Abdul Kholik,2019-04-09,"4,790"
67,IND,Lakshya Sen,2019-04-09,"4,680"
68,FIN,Eetu Heino,2019-04-09,"4,670"
69,INA,Shesar Hiren Rhustavito,2019-04-09,"4,110"
70,GER,Kai Schaefer,2019-04-09,"4,100"
71,TPE,Lin Yu Hsien,2019-04-09,"4,040"
72,INA,Sony Dwi Kuncoro,2019-04-09,"3,890"
73,CHN,Li Shi Feng,2019-04-09,"3,850"
73,ESP,Pablo Abian,2019-04-09,"3,850"
75,THA,Kunlavut Vitidsarn,2019-04-09,"3,780"
76,MAS,Goh Giap Chin,2019-04-09,"3,510"
77,INA,Chico Aura Dwi Wardoyo,2019-04-09,"3,490"
78,INA,Gatjra Piliang Fiqihilahi Cupu,2019-04-09,"3,460"
79,CHN,Gao Zheng Ze,2019-04-09,"3,030"
79,KOR,Kim Donghun,2019-04-09,"3,030"
79,TPE,Yang Chih Chieh,2019-04-09,"3,030"
79,IRL,Nhat Nguyen,2019-04-09,"3,030"
83,FIN,Iikka Heino,2019-04-09,"2,750"
83,IND,Sourabh Verma,2019-04-09,"2,750"
83,THA,Pannawit Thongnuam,2019-04-09,"2,750"
86,IND,Gurusaidutt R. M. V.,2019-04-09,"2,730"
87,CAN,Jason Anthony Ho-Shue,2019-04-09,"2,310"
88,CHN,Sun Fei Xiang,2019-04-09,"2,270"
89,USA,Kevin Arokia Walter,2019-04-09,"2,220"
89,IND,Siddharath Thakur,2019-04-09,"2,220"
89,IND,Kartik Jindal,2019-04-09,"2,220"
89,IND,Rahul Yadav Chittaboina,2019-04-09,"2,220"
89,IND,Kartikey Gulshan Kumar,2019-04-09,"2,220"
94,FRA,Christo Popov,2019-04-09,"2,180"
95,CAN,Xiaodong Sheng,2019-04-09,"2,120"
96,CHN,Lei Lan Xi,2019-04-09,"2,110"
96,CHN,Zhang Wei Yi,2019-04-09,"2,110"
96,TPE,Huang Ping-Hsien,2019-04-09,"2,110"
96,ENG,Alex Lane,2019-04-09,"2,110"
96,TPE,Lin Chun-Yi,2019-04-09,"2,110"
1,DEN,Viktor Axelsen,2019-03-26,"30,040"
2,JPN,Kento Momota,2019-03-26,"29,020"
3,CHN,Shi Yu Qi,2019-03-26,"24,040"
4,CHN,Chen Long,2019-03-26,"20,740"
5,DEN,Anders Antonsen,2019-03-26,"20,370"
6,MAS,Lee Zii Jia,2019-03-26,"19,450"
7,INA,Anthony Sinisuka Ginting,2019-03-26,"17,980"
8,JPN,Kenta Nishimoto,2019-03-26,"17,950"
9,DEN,Hans-Kristian Solberg Vittinghus,2019-03-26,"17,850"
10,CHN,Lin Dan,2019-03-26,"17,770"
11,INA,Jonatan Christie,2019-03-26,"17,570"
12,THA,Kantaphon Wangcharoen,2019-03-26,"17,520"
13,IND,Kidambi Srikanth,2019-03-26,"16,680"
14,JPN,Kanta Tsuneyama,2019-03-26,"16,270"
15,HKG,Ng Ka Long Angus,2019-03-26,"15,590"
16,CHN,Zhao Jun Peng,2019-03-26,"14,940"
17,TPE,Wang Tzu Wei,2019-03-26,"14,590"
18,KOR,Son Wan Ho,2019-03-26,"14,420"
19,MAS,Liew Daren,2019-03-26,"13,970"
20,CHN,Lu Guang Zu,2019-03-26,"13,590"
21,IND,Parupalli Kashyap,2019-03-26,"13,430"
22,IND,Sai Praneeth B.,2019-03-26,"12,970"
23,FRA,Brice Leverdez,2019-03-26,"12,870"
24,DEN,Jan O Jorgensen,2019-03-26,"12,710"
25,IND,Subhankar Dey,2019-03-26,"12,590"
26,SGP,Loh Kean Yew,2019-03-26,"12,460"
27,THA,Suppanyu Avihingsanon,2019-03-26,"12,160"
28,FRA,Thomas Rouxel,2019-03-26,"11,790"
29,NED,Mark Caljouw,2019-03-26,"11,590"
30,DEN,Rasmus Gemke,2019-03-26,"10,910"
31,THA,Khosit Phetpradab,2019-03-26,"10,780"
32,ENG,Rajiv Ouseph,2019-03-26,"10,740"
33,INA,Tommy Sugiarto,2019-03-26,"10,490"
34,TPE,Chou Tien Chen,2019-03-26,"10,120"
35,THA,Sitthikom Thammasin,2019-03-26,"9,980"
36,HKG,Wong Wing Ki Vincent,2019-03-26,"9,690"
37,HKG,Lee Cheuk Yiu,2019-03-26,"9,390"
38,CHN,Zhou Ze Qi,2019-03-26,"9,120"
39,JPN,Kazumasa Sakai,2019-03-26,"9,110"
40,JPN,Koki Watanabe,2019-03-26,"8,910"
41,THA,Tanongsak Saensomboonsuk,2019-03-26,"8,860"
42,IND,Ajay Jayaram,2019-03-26,"8,200"
43,MAS,Iskandar Zulkarnain,2019-03-26,"7,940"
44,BRA,Ygor Coelho,2019-03-26,"7,760"
45,CHN,Huang Yu Xiang,2019-03-26,"7,550"
46,FRA,Lucas Corvee,2019-03-26,"7,540"
47,MAS,Cheam June Wei,2019-03-26,"7,470"
48,FRA,Lucas Claerbout,2019-03-26,"7,390"
49,DEN,Victor Svendsen,2019-03-26,"7,370"
50,RUS,Vladimir Malkov,2019-03-26,"7,290"
51,FRA,Toma Junior Popov,2019-03-26,"7,120"
52,MAS,Soong Joo Ven,2019-03-26,"6,460"
53,ISR,Misha Zilberman,2019-03-26,"6,090"
54,KOR,Lee Dong Keun,2019-03-26,"5,750"
54,IND,Sameer Verma,2019-03-26,"5,750"
56,CHN,Ren Peng Bo,2019-03-26,"5,730"
57,CHN,Weng Hong Yang,2019-03-26,"5,500"
58,JPN,Yu Igarashi,2019-03-26,"5,450"
59,CHN,Liu Hai Chao,2019-03-26,"5,340"
60,ESP,Luís Enrique Peñalver,2019-03-26,"5,020"
61,TPE,Lu Chia Hung,2019-03-26,"4,930"
62,INA,Firman Abdul Kholik,2019-03-26,"4,790"
63,IND,Lakshya Sen,2019-03-26,"4,680"
64,FIN,Eetu Heino,2019-03-26,"4,670"
65,INA,Shesar Hiren Rhustavito,2019-03-26,"4,110"
66,GER,Kai Schaefer,2019-03-26,"4,100"
67,TPE,Lin Yu Hsien,2019-03-26,"4,040"
68,INA,Sony Dwi Kuncoro,2019-03-26,"3,890"
69,CHN,Li Shi Feng,2019-03-26,"3,850"
69,ESP,Pablo Abian,2019-03-26,"3,850"
71,THA,Kunlavut Vitidsarn,2019-03-26,"3,780"
71,INA,Ihsan Maulana Mustofa,2019-03-26,"3,780"
73,MAS,Chong Wei Feng,2019-03-26,"3,610"
74,INA,Chico Aura Dwi Wardoyo,2019-03-26,"3,490"
75,INA,Gatjra Piliang Fiqihilahi Cupu,2019-03-26,"3,460"
76,CHN,Gao Zheng Ze,2019-03-26,"3,030"
76,KOR,Kim Donghun,2019-03-26,"3,030"
76,TPE,Yang Chih Chieh,2019-03-26,"3,030"
76,IRL,Nhat Nguyen,2019-03-26,"3,030"
80,IND,Prannoy H. S.,2019-03-26,"3,000"
81,FIN,Iikka Heino,2019-03-26,"2,750"
81,IND,Sourabh Verma,2019-03-26,"2,750"
81,THA,Pannawit Thongnuam,2019-03-26,"2,750"
84,CAN,Jason Anthony Ho-Shue,2019-03-26,"2,310"
85,CHN,Sun Fei Xiang,2019-03-26,"2,270"
86,KOR,Lee Hyun Il,2019-03-26,"2,220"
87,FRA,Christo Popov,2019-03-26,"2,180"
88,CAN,Xiaodong Sheng,2019-03-26,"2,120"
89,CHN,Lei Lan Xi,2019-03-26,"2,110"
89,CHN,Zhang Wei Yi,2019-03-26,"2,110"
89,TPE,Huang Ping-Hsien,2019-03-26,"2,110"
89,ENG,Alex Lane,2019-03-26,"2,110"
89,TPE,Lin Chun-Yi,2019-03-26,"2,110"
89,TPE,Chia Hao Lee,2019-03-26,"2,110"
89,CHN,Yu Jia Hao,2019-03-26,"2,110"
89,KOR,Ha Young Woong,2019-03-26,"2,110"
89,IND,Mithun Manjunath,2019-03-26,"2,110"
98,FIN,Kalle Koljonen,2019-03-26,"1,990"
99,EST,Raul Must,2019-03-26,"1,670"
99,SWE,Felix Burestedt,2019-03-26,"1,670"
1,DEN,Viktor Axelsen,2019-03-12,"30,040"
2,JPN,Kento Momota,2019-03-12,"29,020"
3,DEN,Anders Antonsen,2019-03-12,"20,370"
4,JPN,Kenta Nishimoto,2019-03-12,"17,950"
5,DEN,Hans-Kristian Solberg Vittinghus,2019-03-12,"17,850"
6,MAS,Lee Zii Jia,2019-03-12,"17,780"
7,THA,Kantaphon Wangcharoen,2019-03-12,"17,520"
8,CHN,Shi Yu Qi,2019-03-12,"17,040"
9,IND,Kidambi Srikanth,2019-03-12,"16,680"
10,JPN,Kanta Tsuneyama,2019-03-12,"16,270"
11,CHN,Chen Long,2019-03-12,"15,840"
12,HKG,Ng Ka Long Angus,2019-03-12,"15,590"
13,INA,Jonatan Christie,2019-03-12,"14,820"
14,TPE,Wang Tzu Wei,2019-03-12,"14,590"
15,CHN,Zhao Jun Peng,2019-03-12,"14,430"
16,KOR,Son Wan Ho,2019-03-12,"14,420"
17,CHN,Lin Dan,2019-03-12,"13,920"
18,CHN,Lu Guang Zu,2019-03-12,"13,590"
19,INA,Anthony Sinisuka Ginting,2019-03-12,"13,080"
20,FRA,Brice Leverdez,2019-03-12,"12,870"
21,DEN,Jan O Jorgensen,2019-03-12,"12,710"
22,THA,Suppanyu Avihingsanon,2019-03-12,"12,160"
23,MAS,Liew Daren,2019-03-12,"11,220"
24,SGP,Loh Kean Yew,2019-03-12,"11,170"
25,THA,Khosit Phetpradab,2019-03-12,"10,780"
26,TPE,Chou Tien Chen,2019-03-12,"10,120"
27,THA,Sitthikom Thammasin,2019-03-12,"9,980"
28,HKG,Wong Wing Ki Vincent,2019-03-12,"9,690"
29,HKG,Lee Cheuk Yiu,2019-03-12,"9,390"
30,DEN,Rasmus Gemke,2019-03-12,"9,240"
31,JPN,Kazumasa Sakai,2019-03-12,"9,110"
32,ENG,Rajiv Ouseph,2019-03-12,"9,070"
33,THA,Tanongsak Saensomboonsuk,2019-03-12,"8,860"
34,INA,Tommy Sugiarto,2019-03-12,"8,820"
35,IND,Subhankar Dey,2019-03-12,"8,740"
36,IND,Parupalli Kashyap,2019-03-12,"8,570"
37,IND,Sai Praneeth B.,2019-03-12,"7,020"
38,MAS,Cheam June Wei,2019-03-12,"6,180"
39,CHN,Zhou Ze Qi,2019-03-12,"6,090"
39,ISR,Misha Zilberman,2019-03-12,"6,090"
41,MAS,Soong Joo Ven,2019-03-12,"5,950"
42,DEN,Victor Svendsen,2019-03-12,"5,700"
43,RUS,Vladimir Malkov,2019-03-12,"5,620"
44,FRA,Thomas Rouxel,2019-03-12,"5,440"
45,CHN,Ren Peng Bo,2019-03-12,"5,220"
46,BRA,Ygor Coelho,2019-03-12,"5,010"
47,CHN,Huang Yu Xiang,2019-03-12,"4,800"
48,FRA,Lucas Claerbout,2019-03-12,"4,430"
49,TPE,Lu Chia Hung,2019-03-12,"4,420"
49,IND,Ajay Jayaram,2019-03-12,"4,420"
51,INA,Firman Abdul Kholik,2019-03-12,"4,280"
52,MAS,Iskandar Zulkarnain,2019-03-12,"4,090"
53,NED,Mark Caljouw,2019-03-12,"3,890"
53,INA,Sony Dwi Kuncoro,2019-03-12,"3,890"
55,ESP,Pablo Abian,2019-03-12,"3,850"
56,INA,Shesar Hiren Rhustavito,2019-03-12,"3,600"
57,FRA,Toma Junior Popov,2019-03-12,"3,340"
58,FRA,Lucas Corvee,2019-03-12,"3,180"
59,MAS,Chong Wei Feng,2019-03-12,"3,100"
60,KOR,Lee Dong Keun,2019-03-12,"3,000"
60,IND,Prannoy H. S.,2019-03-12,"3,000"
60,IND,Sameer Verma,2019-03-12,"3,000"
63,INA,Chico Aura Dwi Wardoyo,2019-03-12,"2,980"
64,FIN,Iikka Heino,2019-03-12,"2,750"
64,JPN,Koki Watanabe,2019-03-12,"2,750"
64,IND,Sourabh Verma,2019-03-12,"2,750"
64,THA,Pannawit Thongnuam,2019-03-12,"2,750"
68,KOR,Lee Hyun Il,2019-03-12,"2,220"
69,CAN,Jason Anthony Ho-Shue,2019-03-12,"1,990"
70,FRA,Christo Popov,2019-03-12,"1,670"
70,DEN,Rasmus Messerschmidt,2019-03-12,"1,670"
70,ESP,Luís Enrique Peñalver,2019-03-12,"1,670"
70,GER,Kai Schaefer,2019-03-12,"1,670"
70,JPN,Yu Igarashi,2019-03-12,"1,670"
70,THA,Kunlavut Vitidsarn,2019-03-12,"1,670"
70,VIE,Cao Cuong Pham,2019-03-12,"1,670"
70,INA,Ihsan Maulana Mustofa,2019-03-12,"1,670"
78,BEL,Elias Bracke,2019-03-12,"1,090"
79,CHN,Sun Fei Xiang,2019-03-12,980
79,FIN,Eetu Heino,2019-03-12,980
81,INA,Ikhsan Leonardo Imanuel Rumbay,2019-03-12,880
81,AUS,Daniel Fan,2019-03-12,880
83,BEL,Maxime Moreels,2019-03-12,750
84,THA,Saran Jamsri,2019-03-12,660
84,CHN,Liu Hai Chao,2019-03-12,660
84,ALG,Mohamed Abderrahime Belarbi,2019-03-12,660
84,IRL,Joshua Magee,2019-03-12,660
84,THA,Adulrach Namkul,2019-03-12,660
84,DEN,Kim Bruun,2019-03-12,660
90,CZE,Milan Ludik,2019-03-12,640
91,INA,Syabda Perkasa Belawa,2019-03-12,430
91,INA,Gatjra Piliang Fiqihilahi Cupu,2019-03-12,430
91,KOR,Heo Kwang Hee,2019-03-12,430
91,INA,Yehezkiel Fritz Mainaky,2019-03-12,430
91,INA,Vicky Angga Saputra,2019-03-12,430
96,AZE,Ade Resky Dwicahyo,2019-03-12,320
96,ESP,Bernat Amaya,2019-03-12,320
96,TUR,Emre Lale,2019-03-12,320
96,ESP,Armand Rodriguez,2019-03-12,320
96,MAS,Yeoh Seng Zoe,2019-03-12,320
1,SGP,Loh Kean Yew,2019-01-15,"7,000"
2,CHN,Lin Dan,2019-01-15,"5,950"
3,CHN,Lu Guang Zu,2019-01-15,"4,900"
3,FRA,Brice Leverdez,2019-01-15,"4,900"
5,MAS,Cheam June Wei,2019-01-15,"3,850"
5,TPE,Wang Tzu Wei,2019-01-15,"3,850"
5,MAS,Lee Zii Jia,2019-01-15,"3,850"
5,INA,Firman Abdul Kholik,2019-01-15,"3,850"
9,FRA,Lucas Corvee,2019-01-15,"2,750"
9,THA,Pannawit Thongnuam,2019-01-15,"2,750"
9,THA,Sitthikom Thammasin,2019-01-15,"2,750"
9,HKG,Lee Cheuk Yiu,2019-01-15,"2,750"
9,HKG,Wong Wing Ki Vincent,2019-01-15,"2,750"
9,IND,Subhankar Dey,2019-01-15,"2,750"
9,CHN,Zhao Jun Peng,2019-01-15,"2,750"
9,JPN,Koki Watanabe,2019-01-15,"2,750"
17,INA,Chico Aura Dwi Wardoyo,2019-01-15,"1,670"
17,THA,Kantaphon Wangcharoen,2019-01-15,"1,670"
17,INA,Ihsan Maulana Mustofa,2019-01-15,"1,670"
17,THA,Suppanyu Avihingsanon,2019-01-15,"1,670"
17,VIE,Cao Cuong Pham,2019-01-15,"1,670"
17,ISR,Misha Zilberman,2019-01-15,"1,670"
17,FRA,Thomas Rouxel,2019-01-15,"1,670"
17,BRA,Ygor Coelho,2019-01-15,"1,670"
17,THA,Kunlavut Vitidsarn,2019-01-15,"1,670"
17,MAS,Soong Joo Ven,2019-01-15,"1,670"
17,INA,Sony Dwi Kuncoro,2019-01-15,"1,670"
17,RUS,Vladimir Malkov,2019-01-15,"1,670"
17,JPN,Yu Igarashi,2019-01-15,"1,670"
17,FRA,Lucas Claerbout,2019-01-15,"1,670"
17,CHN,Zhou Ze Qi,2019-01-15,"1,670"
17,THA,Khosit Phetpradab,2019-01-15,"1,670"
33,CHN,Liu Hai Chao,2019-01-15,660
33,THA,Adulrach Namkul,2019-01-15,660
33,BEL,Elias Bracke,2019-01-15,660
33,THA,Saran Jamsri,2019-01-15,660
37,BEL,Maxime Moreels,2019-01-15,320
37,MAS,Yeoh Seng Zoe,2019-01-15,320
37,CAN,Xiaodong Sheng,2019-01-15,320
37,INA,Andre Marteen,2019-01-15,320
37,CHN,Ren Peng Bo,2019-01-15,320
37,CHN,Sun Fei Xiang,2019-01-15,320
37,CAN,Kan Chao Yu,2019-01-15,320
37,THA,Kantawat Leelavechabutr,2019-01-15,320
1,KOR,Son Wan Ho,2019-01-22,"9,200"
2,MAS,Lee Zii Jia,2019-01-22,"8,890"
3,CHN,Chen Long,2019-01-22,"7,800"
4,FRA,Brice Leverdez,2019-01-22,"7,120"
5,SGP,Loh Kean Yew,2019-01-22,"7,000"
6,DEN,Viktor Axelsen,2019-01-22,"6,420"
6,MAS,Liew Daren,2019-01-22,"6,420"
8,HKG,Wong Wing Ki Vincent,2019-01-22,"6,350"
9,TPE,Wang Tzu Wei,2019-01-22,"6,070"
10,CHN,Lin Dan,2019-01-22,"5,950"
11,THA,Suppanyu Avihingsanon,2019-01-22,"5,270"
11,THA,Kantaphon Wangcharoen,2019-01-22,"5,270"
13,IND,Kidambi Srikanth,2019-01-22,"5,040"
13,CHN,Shi Yu Qi,2019-01-22,"5,040"
13,INA,Anthony Sinisuka Ginting,2019-01-22,"5,040"
16,HKG,Lee Cheuk Yiu,2019-01-22,"4,970"
17,CHN,Lu Guang Zu,2019-01-22,"4,900"
18,THA,Khosit Phetpradab,2019-01-22,"3,890"
19,INA,Firman Abdul Kholik,2019-01-22,"3,850"
19,MAS,Cheam June Wei,2019-01-22,"3,850"
21,THA,Sitthikom Thammasin,2019-01-22,"3,630"
22,DEN,Victor Svendsen,2019-01-22,"3,600"
22,IND,Parupalli Kashyap,2019-01-22,"3,600"
22,INA,Jonatan Christie,2019-01-22,"3,600"
22,DEN,Hans-Kristian Solberg Vittinghus,2019-01-22,"3,600"
22,JPN,Kenta Nishimoto,2019-01-22,"3,600"
27,FRA,Lucas Corvee,2019-01-22,"3,180"
27,IND,Subhankar Dey,2019-01-22,"3,180"
27,CHN,Zhao Jun Peng,2019-01-22,"3,180"
30,JPN,Koki Watanabe,2019-01-22,"2,750"
30,THA,Pannawit Thongnuam,2019-01-22,"2,750"
32,RUS,Vladimir Malkov,2019-01-22,"2,550"
33,JPN,Kanta Tsuneyama,2019-01-22,"2,220"
33,INA,Tommy Sugiarto,2019-01-22,"2,220"
33,THA,Tanongsak Saensomboonsuk,2019-01-22,"2,220"
33,HKG,Ng Ka Long Angus,2019-01-22,"2,220"
33,DEN,Anders Antonsen,2019-01-22,"2,220"
33,KOR,Lee Hyun Il,2019-01-22,"2,220"
33,DEN,Rasmus Gemke,2019-01-22,"2,220"
33,ENG,Rajiv Ouseph,2019-01-22,"2,220"
33,DEN,Jan O Jorgensen,2019-01-22,"2,220"
33,JPN,Kento Momota,2019-01-22,"2,220"
33,NED,Mark Caljouw,2019-01-22,"2,220"
33,JPN,Kazumasa Sakai,2019-01-22,"2,220"
45,FRA,Lucas Claerbout,2019-01-22,"2,100"
45,MAS,Soong Joo Ven,2019-01-22,"2,100"
45,INA,Chico Aura Dwi Wardoyo,2019-01-22,"2,100"
45,FRA,Thomas Rouxel,2019-01-22,"2,100"
49,VIE,Cao Cuong Pham,2019-01-22,"1,670"
49,INA,Ihsan Maulana Mustofa,2019-01-22,"1,670"
49,ISR,Misha Zilberman,2019-01-22,"1,670"
49,BRA,Ygor Coelho,2019-01-22,"1,670"
49,INA,Sony Dwi Kuncoro,2019-01-22,"1,670"
49,JPN,Yu Igarashi,2019-01-22,"1,670"
49,CHN,Zhou Ze Qi,2019-01-22,"1,670"
49,THA,Kunlavut Vitidsarn,2019-01-22,"1,670"
57,MAS,Chong Wei Feng,2019-01-22,880
57,MAS,Iskandar Zulkarnain,2019-01-22,880
59,THA,Adulrach Namkul,2019-01-22,660
59,CHN,Liu Hai Chao,2019-01-22,660
59,BEL,Elias Bracke,2019-01-22,660
59,THA,Saran Jamsri,2019-01-22,660
63,KOR,Heo Kwang Hee,2019-01-22,430
64,BEL,Maxime Moreels,2019-01-22,320
64,MAS,Yeoh Seng Zoe,2019-01-22,320
64,CAN,Xiaodong Sheng,2019-01-22,320
64,INA,Andre Marteen,2019-01-22,320
64,CHN,Ren Peng Bo,2019-01-22,320
64,CHN,Sun Fei Xiang,2019-01-22,320
64,CAN,Kan Chao Yu,2019-01-22,320
64,THA,Kantawat Leelavechabutr,2019-01-22,320
1,MAS,Lee Zii Jia,2019-01-29,"13,930"
2,CHN,Chen Long,2019-01-29,"12,840"
2,DEN,Viktor Axelsen,2019-01-29,"12,840"
4,KOR,Son Wan Ho,2019-01-29,"11,420"
4,DEN,Anders Antonsen,2019-01-29,"11,420"
6,IND,Kidambi Srikanth,2019-01-29,"10,080"
6,INA,Anthony Sinisuka Ginting,2019-01-29,"10,080"
8,JPN,Kento Momota,2019-01-29,"10,020"
8,INA,Jonatan Christie,2019-01-29,"10,020"
10,THA,Kantaphon Wangcharoen,2019-01-29,"8,870"
11,CHN,Shi Yu Qi,2019-01-29,"8,640"
12,CHN,Lin Dan,2019-01-29,"8,170"
13,THA,Suppanyu Avihingsanon,2019-01-29,"7,490"
14,THA,Sitthikom Thammasin,2019-01-29,"7,230"
15,DEN,Hans-Kristian Solberg Vittinghus,2019-01-29,"7,200"
15,JPN,Kenta Nishimoto,2019-01-29,"7,200"
17,CHN,Lu Guang Zu,2019-01-29,"7,120"
17,FRA,Brice Leverdez,2019-01-29,"7,120"
19,SGP,Loh Kean Yew,2019-01-29,"7,000"
20,CHN,Zhao Jun Peng,2019-01-29,"6,780"
21,MAS,Liew Daren,2019-01-29,"6,420"
22,HKG,Wong Wing Ki Vincent,2019-01-29,"6,350"
23,THA,Khosit Phetpradab,2019-01-29,"6,110"
24,TPE,Wang Tzu Wei,2019-01-29,"6,070"
25,JPN,Kanta Tsuneyama,2019-01-29,"5,820"
25,IND,Parupalli Kashyap,2019-01-29,"5,820"
27,IND,Subhankar Dey,2019-01-29,"5,400"
28,HKG,Lee Cheuk Yiu,2019-01-29,"4,970"
29,HKG,Ng Ka Long Angus,2019-01-29,"4,440"
29,THA,Tanongsak Saensomboonsuk,2019-01-29,"4,440"
29,JPN,Kazumasa Sakai,2019-01-29,"4,440"
29,DEN,Rasmus Gemke,2019-01-29,"4,440"
29,DEN,Jan O Jorgensen,2019-01-29,"4,440"
34,INA,Firman Abdul Kholik,2019-01-29,"4,280"
35,DEN,Victor Svendsen,2019-01-29,"4,030"
36,INA,Sony Dwi Kuncoro,2019-01-29,"3,890"
37,MAS,Cheam June Wei,2019-01-29,"3,850"
38,INA,Shesar Hiren Rhustavito,2019-01-29,"3,600"
39,FRA,Lucas Corvee,2019-01-29,"3,180"
40,MAS,Chong Wei Feng,2019-01-29,"3,100"
41,INA,Chico Aura Dwi Wardoyo,2019-01-29,"2,980"
42,THA,Pannawit Thongnuam,2019-01-29,"2,750"
42,JPN,Koki Watanabe,2019-01-29,"2,750"
44,RUS,Vladimir Malkov,2019-01-29,"2,550"
45,NED,Mark Caljouw,2019-01-29,"2,220"
45,ENG,Rajiv Ouseph,2019-01-29,"2,220"
45,TPE,Chou Tien Chen,2019-01-29,"2,220"
45,KOR,Lee Hyun Il,2019-01-29,"2,220"
45,IND,Sai Praneeth B.,2019-01-29,"2,220"
45,INA,Tommy Sugiarto,2019-01-29,"2,220"
51,FRA,Lucas Claerbout,2019-01-29,"2,100"
51,MAS,Soong Joo Ven,2019-01-29,"2,100"
51,FRA,Thomas Rouxel,2019-01-29,"2,100"
54,MAS,Iskandar Zulkarnain,2019-01-29,"1,760"
55,INA,Ihsan Maulana Mustofa,2019-01-29,"1,670"
55,VIE,Cao Cuong Pham,2019-01-29,"1,670"
55,ISR,Misha Zilberman,2019-01-29,"1,670"
55,THA,Kunlavut Vitidsarn,2019-01-29,"1,670"
55,JPN,Yu Igarashi,2019-01-29,"1,670"
55,CHN,Zhou Ze Qi,2019-01-29,"1,670"
55,BRA,Ygor Coelho,2019-01-29,"1,670"
62,BEL,Elias Bracke,2019-01-29,"1,090"
63,INA,Ikhsan Leonardo Imanuel Rumbay,2019-01-29,880
63,AUS,Daniel Fan,2019-01-29,880
65,BEL,Maxime Moreels,2019-01-29,750
66,THA,Saran Jamsri,2019-01-29,660
66,CHN,Liu Hai Chao,2019-01-29,660
66,THA,Adulrach Namkul,2019-01-29,660
69,INA,Syabda Perkasa Belawa,2019-01-29,430
69,INA,Vicky Angga Saputra,2019-01-29,430
69,INA,Yehezkiel Fritz Mainaky,2019-01-29,430
69,KOR,Heo Kwang Hee,2019-01-29,430
69,INA,Gatjra Piliang Fiqihilahi Cupu,2019-01-29,430
74,MAS,Yeoh Seng Zoe,2019-01-29,320
74,CAN,Xiaodong Sheng,2019-01-29,320
74,INA,Andre Marteen,2019-01-29,320
74,CHN,Ren Peng Bo,2019-01-29,320
74,CHN,Sun Fei Xiang,2019-01-29,320
74,CAN,Kan Chao Yu,2019-01-29,320
74,THA,Kantawat Leelavechabutr,2019-01-29,320
1,DEN,Viktor Axelsen,2019-04-02,"39,240"
2,JPN,Kento Momota,2019-04-02,"29,020"
3,IND,Kidambi Srikanth,2019-04-02,"24,480"
4,CHN,Shi Yu Qi,2019-04-02,"24,040"
5,CHN,Chen Long,2019-04-02,"20,740"
6,DEN,Anders Antonsen,2019-04-02,"20,370"
7,IND,Parupalli Kashyap,2019-04-02,"19,850"
8,THA,Kantaphon Wangcharoen,2019-04-02,"19,740"
9,TPE,Wang Tzu Wei,2019-04-02,"19,630"
10,MAS,Lee Zii Jia,2019-04-02,"19,450"
11,IND,Sai Praneeth B.,2019-04-02,"18,010"
12,INA,Anthony Sinisuka Ginting,2019-04-02,"17,980"
13,JPN,Kenta Nishimoto,2019-04-02,"17,950"
14,DEN,Hans-Kristian Solberg Vittinghus,2019-04-02,"17,850"
15,CHN,Lin Dan,2019-04-02,"17,770"
16,INA,Jonatan Christie,2019-04-02,"17,570"
17,CHN,Lu Guang Zu,2019-04-02,"17,190"
18,CHN,Zhao Jun Peng,2019-04-02,"17,160"
19,FRA,Brice Leverdez,2019-04-02,"16,470"
20,DEN,Jan O Jorgensen,2019-04-02,"16,310"
21,JPN,Kanta Tsuneyama,2019-04-02,"16,270"
22,IND,Subhankar Dey,2019-04-02,"16,190"
23,THA,Khosit Phetpradab,2019-04-02,"15,820"
24,THA,Suppanyu Avihingsanon,2019-04-02,"15,760"
25,HKG,Ng Ka Long Angus,2019-04-02,"15,590"
26,KOR,Son Wan Ho,2019-04-02,"14,420"
27,CHN,Huang Yu Xiang,2019-04-02,"13,970"
27,MAS,Liew Daren,2019-04-02,"13,970"
29,THA,Sitthikom Thammasin,2019-04-02,"13,580"
30,DEN,Rasmus Gemke,2019-04-02,"13,130"
31,INA,Tommy Sugiarto,2019-04-02,"12,710"
32,THA,Tanongsak Saensomboonsuk,2019-04-02,"12,460"
33,SGP,Loh Kean Yew,2019-04-02,"12,460"
34,HKG,Wong Wing Ki Vincent,2019-04-02,"11,910"
35,FRA,Thomas Rouxel,2019-04-02,"11,790"
36,HKG,Lee Cheuk Yiu,2019-04-02,"11,610"
37,NED,Mark Caljouw,2019-04-02,"11,590"
38,CHN,Zhou Ze Qi,2019-04-02,"11,340"
39,ENG,Rajiv Ouseph,2019-04-02,"10,740"
40,IND,Ajay Jayaram,2019-04-02,"10,420"
41,TPE,Chou Tien Chen,2019-04-02,"10,120"
42,IND,Sameer Verma,2019-04-02,"9,350"
43,JPN,Kazumasa Sakai,2019-04-02,"9,110"
44,JPN,Koki Watanabe,2019-04-02,"8,910"
45,ISR,Misha Zilberman,2019-04-02,"8,310"
46,IND,Prannoy H. S.,2019-04-02,"8,040"
47,MAS,Iskandar Zulkarnain,2019-04-02,"7,940"
